force,intelligence,agilite,chance,experience,niveau_quete,equipement,fatigue,survie
37.454011884736246,69.81617140197451,18.513292883861965,51.908178513621806,5.234113674718119,8.447670298956726,67.2702994208898,28.651954892712293,1
95.07143064099162,53.60963663441204,54.190094737835814,47.9181877629731,4.939575981439996,7.8807501518924585,79.66813971913723,80.26403123529296,0
73.1993941811405,30.952761628632775,87.29458358764083,2.5642065806435688,18.125091610420732,6.1617605631001595,25.046789879249896,99.72378999036027,0
59.86584841970366,81.37950197069486,73.22248864095612,34.12478276261564,4.990923996990122,9.604424292507398,62.48740996069989,3.0026005329392813,1
15.601864044243651,68.47311725538793,80.65611478614497,38.019561878585705,5.43899452257262,2.804270639755625,57.17459831437487,89.73658657909318,1
15.599452033620265,16.26169393448913,65.87833667107174,39.88227808969005,15.187965248359275,1.9833778927865926,83.28303767882711,62.26305335986581,0
5.8083612168199465,91.09271844938425,69.22765645178525,58.017236922733225,8.9947968490108,8.6856577025988,90.60870604812605,97.33826191648211,1
86.61761457749351,82.2537242923169,84.91956515653193,53.360254672687844,15.534211139103624,4.952348349703735,1.2156771477386807,46.50095175264276,0
60.11150117432088,94.9799913291924,24.966800885918595,60.79050927934446,1.3073231512877048,8.622719687863544,67.40199190587927,84.73879305713737,1
70.80725777960456,72.571950838836,48.942496364314046,76.48832615421283,9.751423873467687,9.037811846758734,5.1835799119729025,6.239406859827723,0
2.0584494295802447,61.34151959357899,22.120944181960223,81.29857387160935,0.6722720036656527,1.562118342571643,54.88586650773559,33.527905007829574,1
96.99098521619943,41.82430362906189,98.7668007996647,71.81230762264944,1.2530640691070905,8.951182866874547,28.76327290436782,6.701653775120997,0
83.24426408004217,93.27284833540132,94.40593396866133,95.55236959549347,18.12874906688822,5.0348714983248,30.67765995221412,97.53431334790706,1
21.233911067827616,86.60638895004084,3.94268113685059,1.823258267636163,2.7849074223519033,5.59389240103809,35.29585034523566,81.69739072718367,0
18.182496720710063,4.521867010618941,70.55751725156884,19.57779856835461,10.648413645504341,6.639332599838892,62.12924490496101,85.25474212459704,0
18.34045098534338,2.6366974497252005,92.52483174156659,0.756287497814212,8.221912052014131,9.33744346057078,33.40499656687692,93.79652314338942,0
30.42422429595377,37.64633668780496,18.057534512733355,64.7474714154603,6.946866525176853,1.1720448498678762,73.26990505902803,8.510348611978536,1
52.475643163223786,81.0553330781833,56.79452305526295,89.8030548949987,17.99666691374545,5.291591214860354,40.45273855738697,38.55975925133334,1
43.194501864211574,98.72761293149445,91.54882975880419,24.34822965762993,0.43646793550979,7.189498381875046,6.835320030995861,7.103488904400212,1
29.122914019804192,15.041689110352818,3.394597858579884,92.70345447963066,13.275793723511782,7.5043626192840565,78.37598424841073,21.07931015500286,0
61.18528947223795,59.41307153521351,69.742026724684,6.026739028956085,19.267888684271007,7.232791883833972,28.5758324592706,22.936577703767234,1
13.949386065204184,38.08908566310215,29.734900737255078,93.44360268055144,11.20336366923684,2.2099161646730967,43.276687959926264,46.91072110475787,1
29.214464853521815,96.99143978146031,92.43961953765304,35.16226872396344,18.736449240661837,3.694560295345131,68.54438832219016,26.856216745364257,1
36.63618432936917,84.21189231357087,97.10582451653677,10.142082844921651,1.0451575857204753,4.228439728753122,33.2456157148712,10.09781068177611,1
45.606998421703594,83.83287047111378,94.42664891134339,48.58717591863256,8.375866381483227,8.239934869115544,5.658565614671563,16.749108909410772,1
78.51759613930136,46.86931597949703,47.42142166574638,25.677656772050796,5.203155819241023,3.508838851730977,37.39210470128136,14.727556355209092,0
19.967378215835975,41.48195023376652,86.20426509893134,28.487290196192284,14.616419299614595,2.8963446748048285,94.44485826943034,97.30767979122983,1
51.42344384136116,27.340707193070624,84.45493985350704,30.728996492628657,19.625941809944933,9.617032171342865,64.17343972985582,75.92925069184736,1
59.24145688620425,5.6375496650927115,31.910047324325564,80.30258978326634,5.130601248884956,1.07976956602122,67.1479148667207,96.7761465269562,0
4.645041271999773,86.47223762550531,82.89154741506773,53.91612766752545,13.083492029481489,9.980387701137804,63.22821536376399,43.974048650790856,1
60.75448519014384,81.29010091300776,3.700763471549262,31.130769915600364,3.9619526551948026,7.091391689716561,19.899213895943678,27.83684816626566,1
17.052412368729154,99.97176732861305,59.6269878482053,61.03337833109184,11.306605091432198,8.456223695042054,41.833386410228016,79.82931972091866,1
6.505159298527952,99.66368370739053,23.000883728770305,71.61506742231936,9.278649733766724,3.6515745671157385,75.09397983633183,32.62539180411468,1
94.88855372533332,55.543170560262745,12.056688577727881,27.262400073353376,19.44010659263074,1.1288374990035397,10.137289755315916,29.93833737053483,0
